보안등위치명,설치개수,소재지도로명주소,소재지지번주소
동교동 07-18,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-19,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-20,1,서울특별시 마포구 신촌로2안길 31-5,
동교동 07-21,1,서울특별시 마포구 신촌로4길 5-13,
동교동 07-22,1,,서울특별시 마포구 동교동 179-30
동교동 07-23,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-24,1,서울특별시 마포구 신촌로4길 5,
동교동 07-25,1,서울특별시 마포구 신촌로4길 5-26,
동교동 07-27,1,서울특별시 마포구 와우산로 177-3,서울특별시 마포구 동교동 183-21
동교동 07-28,1,서울특별시 마포구 신촌로8길 9,서울특별시 마포구 동교동 183-7
동교동 07-29,1,서울특별시 마포구 신촌로8길 4,
동교동 07-30,1,서울특별시 마포구 월드컵로 212 마포구청,서울특별시 마포구 동교동 (성산동)370
동교동 07-31,1,서울특별시 마포구 신촌로8길 6,서울특별시 마포구 동교동 180-12
동교동 07-32,1,서울특별시 마포구 신촌로8길 6,서울특별시 마포구 동교동 180-12
동교동 07-33,1,서울특별시 마포구 신촌로8길 10,서울특별시 마포구 동교동 180-16
동교동 07-34,1,서울특별시 마포구 신촌로8길 14,서울특별시 마포구 동교동 181-1
동교동 07-35,1,서울특별시 마포구 신촌로6길 17-8,
동교동 07-36,1,서울특별시 마포구 신촌로6길 5,
동교동 07-37,1,서울특별시 마포구 신촌로6길 10,
동교동 07-38,1,서울특별시 마포구 신촌로6길 17,
동교동 07-39,1,서울특별시 마포구 신촌로2안길 48,
동교동 07-40,1,서울특별시 마포구 신촌로2안길 47,
동교동 07-42,1,서울특별시 마포구 신촌로4길 5-26 연세대학교 김대중도서관,서울특별시 마포구 동교동 178-18
동교동 07-43,1,서울특별시 마포구 신촌로2안길 35,
동교동 07-44,1,서울특별시 마포구 와우산로37길 52,
동교동 07-45,1,서울특별시 마포구 와우산로37길 42,
동교동 07-46,1,서울특별시 마포구 와우산로37길 38,
동교동 07-47,1,서울특별시 마포구 와우산로37길 35,
동교동 07-48,1,서울특별시 마포구 와우산로37길 12,서울특별시 마포구 동교동 181-18
동교동 07-49,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-50,1,서울특별시 마포구 와우산로 167,서울특별시 마포구 동교동 182-8
동교동 07-52,1,서울특별시 마포구 신촌로8길 15,
동교동 07-53,1,서울특별시 마포구 와우산로 169-1,서울특별시 마포구 동교동 182-5
동교동 07-54,1,,서울특별시 마포구 동교동 191-3
동교동 07-55,1,서울특별시 마포구 신촌로6길 5,서울특별시 마포구 동교동 180-20
동교동 07-56,1,서울특별시 마포구 신촌로6길 5,서울특별시 마포구 동교동 180-20
동교동 07-57,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-58,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-59,1,서울특별시 마포구 신촌로4길 14,서울특별시 마포구 동교동 175-4
동교동 07-66,1,서울특별시 마포구 와우산로37길 30,
동교동 07-67,1,서울특별시 마포구 와우산로37길 28,
동교동 07-68,1,서울특별시 마포구 신촌로6길 24,
동교동 07-71,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-72,1,서울특별시 마포구 신촌로 10-1 구두수선대22,서울특별시 마포구 동교동 192-1
동교동 07-73,1,서울특별시 마포구 신촌로4길 5-13,서울특별시 마포구 동교동 179-20
동교동 08-03,1,서울특별시 마포구 와우산로29길 56-14,서울특별시 마포구 동교동 (서교동)330-53
동교동 08-04,1,서울특별시 마포구 와우산로29길 56-6,서울특별시 마포구 동교동 (서교동)330-39
동교동 08-15,1,서울특별시 마포구 와우산로33길 6,서울특별시 마포구 동교동 (서교동)326-12
동교동 08-16,1,서울특별시 마포구 와우산로33길 8,서울특별시 마포구 동교동 (서교동)326-13
동교동 08-17,1,서울특별시 마포구 와우산로35길 9,서울특별시 마포구 동교동 (서교동)326-4
동교동 08-18,1,서울특별시 마포구 와우산로35길 9-7,서울특별시 마포구 동교동 (서교동)326-23
동교동 08-19,1,,서울특별시 마포구 동교동 (서교동)350-3
동교동 08-20,1,서울특별시 마포구 와우산로33길 26,서울특별시 마포구 동교동 (서교동)326-18
동교동 08-21,1,서울특별시 마포구 와우산로33길 26,서울특별시 마포구 동교동 (서교동)326-18
동교동 08-22,1,서울특별시 마포구 와우산로33길 14 에코빌,서울특별시 마포구 동교동 (서교동)326-15
동교동 08-23,1,서울특별시 마포구 와우산로29길 8 K.C빌딩,서울특별시 마포구 동교동 (서교동)327-17
동교동 08-24,1,서울특별시 마포구 와우산로29길 4-20,서울특별시 마포구 동교동 (서교동)327-41
동교동 08-25,1,서울특별시 마포구 와우산로29길 4-38,서울특별시 마포구 동교동 (서교동)327-24
동교동 08-26,1,서울특별시 마포구 와우산로29길 14,서울특별시 마포구 동교동 (서교동)327-19
동교동 08-27,1,서울특별시 마포구 와우산로29길 14-7,서울특별시 마포구 동교동 (서교동)328-12
동교동 08-30,1,서울특별시 마포구 와우산로33길 39,서울특별시 마포구 동교동 (서교동)328-2
동교동 08-31,1,서울특별시 마포구 와우산로33길 37,서울특별시 마포구 동교동 (서교동)328-67
동교동 08-32,1,서울특별시 마포구 와우산로33길 36 한일빌리지,서울특별시 마포구 동교동 (서교동)329-12
동교동 08-33,1,서울특별시 마포구 와우산로33길 42 젤뚜하우스,서울특별시 마포구 동교동 (서교동)329-18
동교동 08-34,1,서울특별시 마포구 와우산로29길 48-24,서울특별시 마포구 동교동 (서교동)329-1
동교동 08-35,1,서울특별시 마포구 와우산로29길 48-29,서울특별시 마포구 동교동 (서교동)330-3
동교동 08-36,1,서울특별시 마포구 와우산로29길 48-29,
동교동 08-37,1,서울특별시 마포구 와우산로29길 48-12,서울특별시 마포구 동교동 (서교동)328-68
동교동 08-38,1,서울특별시 마포구 와우산로29길 48-14,
동교동 08-39,1,서울특별시 마포구 와우산로35길 71-3,서울특별시 마포구 동교동 (서교동)330-20
동교동 08-40,1,서울특별시 마포구 와우산로33길 46,서울특별시 마포구 동교동 (서교동)329-15
동교동 08-41,1,서울특별시 마포구 와우산로33길 39,서울특별시 마포구 동교동 (서교동)328-2
동교동 08-43,1,서울특별시 마포구 와우산로33길 26-7 서교동대아아파트,서울특별시 마포구 동교동 (서교동)329-2
동교동 08-44,1,서울특별시 마포구 와우산로35길 55,
동교동 08-46,1,서울특별시 마포구 와우산로33길 26-7 서교동대아아파트,서울특별시 마포구 동교동 (서교동)329-2
동교동 08-51,1,서울특별시 마포구 와우산로29길 26-31,서울특별시 마포구 동교동 (서교동)328-73
동교동 08-52,1,서울특별시 마포구 와우산로29길 26 우림빌딩,서울특별시 마포구 동교동 (서교동)328-53
동교동 08-68,1,서울특별시 마포구 와우산로 157,서울특별시 마포구 동교동 (서교동)327-9
동교동 08-70,1,서울특별시 마포구 와우산로29길 48-24,
동교동 08-71,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-72,1,서울특별시 마포구 와우산로37길 35,서울특별시 마포구 동교동 192-49
동교동 08-73,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-74,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-75,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-76,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-77,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-78,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 190-66
동교동 08-79,1,서울특별시 마포구 와우산로37길 35,서울특별시 마포구 동교동 192-50
동교동 08-80,1,서울특별시 마포구 와우산로37길 35,서울특별시 마포구 동교동 192-51
동교동 08-81,1,서울특별시 마포구 와우산로37길 35,서울특별시 마포구 동교동 192-51
동교동 08-82,1,서울특별시 마포구 와우산로37길 35,서울특별시 마포구 동교동 192-51
동교동 08-83,1,서울특별시 마포구 와우산로35길 50-4,서울특별시 마포구 동교동 192-10
동교동 09-05,1,서울특별시 마포구 와우산로29바길 5,서울특별시 마포구 동교동 (서교동)332-22
동교동 09-06,1,서울특별시 마포구 와우산로29바길 5-3,서울특별시 마포구 동교동 (서교동)332-23
동교동 09-07,1,서울특별시 마포구 와우산로29바길 11,서울특별시 마포구 동교동 (서교동)332-19
동교동 09-08,1,서울특별시 마포구 와우산로29바길 19 삼이빌딩,서울특별시 마포구 동교동 (서교동)332-15
동교동 09-10,1,서울특별시 마포구 어울마당로 136-18,서울특별시 마포구 동교동 (서교동)347-9
동교동 09-11,1,서울특별시 마포구 어울마당로 136-12,서울특별시 마포구 동교동 (서교동)347-7
동교동 09-13,1,서울특별시 마포구 와우산로29바길 25,서울특별시 마포구 동교동 (서교동)332-14
동교동 09-14,1,서울특별시 마포구 와우산로29마길 24,서울특별시 마포구 동교동 (서교동)332-10
동교동 09-15,1,서울특별시 마포구 와우산로29마길 12,서울특별시 마포구 동교동 (서교동)332-35
동교동 09-16,1,서울특별시 마포구 와우산로29길 59,서울특별시 마포구 동교동 (서교동)332-4
동교동 09-17,1,서울특별시 마포구 와우산로29길 47,서울특별시 마포구 동교동 (서교동)333-6
동교동 09-18,1,서울특별시 마포구 와우산로29마길 7-7,서울특별시 마포구 동교동 (서교동)333-36
동교동 09-19,1,서울특별시 마포구 와우산로29라길 16,서울특별시 마포구 동교동 (서교동)333-11
동교동 09-21,1,서울특별시 마포구 와우산로29라길 22,서울특별시 마포구 동교동 (서교동)333-14
동교동 09-23,1,서울특별시 마포구 와우산로27길 31,
동교동 09-24,1,서울특별시 마포구 와우산로27길 26,
동교동 09-25,1,서울특별시 마포구 와우산로27길 24 뉴빌503,서울특별시 마포구 동교동 (서교동)335-19
동교동 09-26,1,서울특별시 마포구 와우산로29다길 25,서울특별시 마포구 동교동 (서교동)335-20
동교동 09-27,1,서울특별시 마포구 와우산로29다길 15 명신주택,서울특별시 마포구 동교동 (서교동)335-23
동교동 09-28,1,서울특별시 마포구 와우산로29다길 8,서울특별시 마포구 동교동 (서교동)334-25
동교동 09-29,1,서울특별시 마포구 와우산로29다길 10,서울특별시 마포구 동교동 (서교동)334-6
동교동 09-30,1,서울특별시 마포구 와우산로29다길 26,서울특별시 마포구 동교동 (서교동)334-12
동교동 09-31,1,서울특별시 마포구 와우산로29나길 11,서울특별시 마포구 동교동 (서교동)336-22
동교동 09-32,1,서울특별시 마포구 와우산로29나길 14-4,서울특별시 마포구 동교동 (서교동)335-33
동교동 09-33,1,서울특별시 마포구 와우산로29나길 15,서울특별시 마포구 동교동 (서교동)336-20
동교동 09-34,1,서울특별시 마포구 와우산로29나길 23,서울특별시 마포구 동교동 (서교동)336-18
동교동 09-35,1,서울특별시 마포구 와우산로29나길 24-4,서울특별시 마포구 동교동 (서교동)335-13
동교동 09-36,1,서울특별시 마포구 와우산로29가길 32,서울특별시 마포구 동교동 (서교동)336-15
동교동 09-37,1,서울특별시 마포구 와우산로27길 15,
동교동 09-38,1,서울특별시 마포구 와우산로 131,
동교동 09-39,1,서울특별시 마포구 와우산로29가길 25,서울특별시 마포구 동교동 (서교동)337-24
동교동 09-41,1,서울특별시 마포구 와우산로29나길 13-6,서울특별시 마포구 동교동 (서교동)336-29
동교동 09-42,1,서울특별시 마포구 와우산로29나길 7-4,서울특별시 마포구 동교동 (서교동)336-27
동교동 09-43,1,서울특별시 마포구 와우산로29가길 10,서울특별시 마포구 동교동 (서교동)336-7
동교동 09-44,1,서울특별시 마포구 와우산로 137,
동교동 09-45,1,서울특별시 마포구 와우산로29바길 16,서울특별시 마포구 동교동 (서교동)331-7
동교동 09-47,1,서울특별시 마포구 와우산로29길 27,서울특별시 마포구 동교동 (서교동)335-5
동교동 09-48,1,서울특별시 마포구 와우산로29라길 8,서울특별시 마포구 동교동 (서교동)333-7
동교동 09-49,1,서울특별시 마포구 와우산로29마길 15-7,서울특별시 마포구 동교동 (서교동)333-38
동교동 09-50,1,서울특별시 마포구 와우산로29라길 25,서울특별시 마포구 동교동 (서교동)334-17
동교동 09-51,1,서울특별시 마포구 와우산로27길 40,
동교동 09-52,1,서울특별시 마포구 와우산로29가길 13,서울특별시 마포구 동교동 (서교동)337-10
동교동 09-54,1,서울특별시 마포구 와우산로29가길 15 구름닮은빌딩,서울특별시 마포구 동교동 (서교동)337-12
동교동 09-56,1,서울특별시 마포구 와우산로29가길 29 J.M빌딩,서울특별시 마포구 동교동 (서교동)337-20
